bib,name,status,category,sex,country,St Paul,Ecole  Bel,Ilet Savan,Ratinaud,Possession,Chaloupe,Colorado,La Vigie,St Denis
7128,Nicolas SCHWARTZ,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:24:52.000+04:00,2025-10-18T08:21:31.000+04:00,2025-10-18T09:43:22.000+04:00,2025-10-18T11:12:14.000+04:00,2025-10-18T12:41:27.000+04:00,2025-10-18T14:37:23.000+04:00,2025-10-18T15:08:53.000+04:00,2025-10-18T15:36:44.000+04:00
7196,Marc PUECH,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:26:37.000+04:00,2025-10-18T08:26:50.000+04:00,2025-10-18T09:48:53.000+04:00,2025-10-18T11:19:20.000+04:00,2025-10-18T12:42:05.000+04:00,2025-10-18T14:44:56.000+04:00,2025-10-18T15:15:16.000+04:00,2025-10-18T15:36:51.000+04:00
7252,Marie SEROC,FINISHER,M5 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:27.000+04:00,2025-10-18T08:34:51.000+04:00,2025-10-18T10:00:26.000+04:00,2025-10-18T11:29:17.000+04:00,2025-10-18T12:46:13.000+04:00,2025-10-18T14:37:32.000+04:00,2025-10-18T15:10:29.000+04:00,2025-10-18T15:37:14.000+04:00
7264,Elodie TIREL UMLAUF,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:27:29.000+04:00,2025-10-18T08:30:13.000+04:00,2025-10-18T10:00:15.000+04:00,2025-10-18T11:25:21.000+04:00,2025-10-18T12:42:55.000+04:00,2025-10-18T14:41:24.000+04:00,2025-10-18T15:11:57.000+04:00,2025-10-18T15:37:18.000+04:00
7367,Timothée CHAMBONNEAU,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:30:58.000+04:00,2025-10-18T08:40:38.000+04:00,2025-10-18T10:00:05.000+04:00,2025-10-18T11:39:17.000+04:00,2025-10-18T12:55:46.000+04:00,2025-10-18T14:42:26.000+04:00,2025-10-18T15:15:14.000+04:00,2025-10-18T15:37:18.000+04:00
7524,Theo REBOUR,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:22:19.000+04:00,2025-10-18T08:20:52.000+04:00,2025-10-18T09:46:43.000+04:00,2025-10-18T11:12:40.000+04:00,2025-10-18T12:43:33.000+04:00,2025-10-18T14:38:51.000+04:00,2025-10-18T15:09:18.000+04:00,2025-10-18T15:39:42.000+04:00
7265,Samuel PAYET,FINISHER,ES H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:06.000+04:00,2025-10-18T08:23:16.000+04:00,2025-10-18T09:49:40.000+04:00,2025-10-18T11:51:37.000+04:00,2025-10-18T13:14:26.000+04:00,2025-10-18T14:52:44.000+04:00,2025-10-18T15:19:02.000+04:00,2025-10-18T15:40:40.000+04:00
7434,Robin MELCHIOR,FINISHER,ES H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:03.000+04:00,2025-10-18T08:35:12.000+04:00,2025-10-18T09:56:40.000+04:00,2025-10-18T11:22:20.000+04:00,2025-10-18T12:42:46.000+04:00,2025-10-18T14:45:02.000+04:00,2025-10-18T15:16:01.000+04:00,2025-10-18T15:40:44.000+04:00
7073,Matis FORESTIER,FINISHER,ES H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:08.000+04:00,2025-10-18T08:28:36.000+04:00,2025-10-18T09:52:34.000+04:00,2025-10-18T11:19:04.000+04:00,2025-10-18T12:43:01.000+04:00,2025-10-18T14:39:46.000+04:00,2025-10-18T15:14:18.000+04:00,2025-10-18T15:41:05.000+04:00
7397,David BESNARD,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:27:30.000+04:00,2025-10-18T08:31:58.000+04:00,2025-10-18T09:54:34.000+04:00,2025-10-18T11:19:33.000+04:00,2025-10-18T12:44:19.000+04:00,2025-10-18T14:39:02.000+04:00,2025-10-18T15:12:02.000+04:00,2025-10-18T15:41:56.000+04:00
7371,Cynthia LARCHER,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:23:47.000+04:00,2025-10-18T08:23:13.000+04:00,2025-10-18T09:52:38.000+04:00,2025-10-18T11:18:51.000+04:00,2025-10-18T12:44:25.000+04:00,2025-10-18T14:39:50.000+04:00,2025-10-18T15:12:08.000+04:00,2025-10-18T15:42:19.000+04:00
7361,Hugues THIRIOT,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:23:47.000+04:00,2025-10-18T08:23:11.000+04:00,2025-10-18T09:52:36.000+04:00,2025-10-18T11:18:59.000+04:00,2025-10-18T12:44:17.000+04:00,2025-10-18T14:39:40.000+04:00,2025-10-18T15:12:05.000+04:00,2025-10-18T15:42:20.000+04:00
7085,Henri Frédéric LEBRETON,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:53.000+04:00,2025-10-18T08:27:47.000+04:00,2025-10-18T09:57:00.000+04:00,2025-10-18T11:17:10.000+04:00,2025-10-18T12:41:24.000+04:00,2025-10-18T14:41:18.000+04:00,2025-10-18T15:17:05.000+04:00,2025-10-18T15:44:19.000+04:00
7274,Gilles MAILLY,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:27:05.000+04:00,2025-10-18T08:28:22.000+04:00,2025-10-18T09:54:27.000+04:00,2025-10-18T11:18:56.000+04:00,2025-10-18T12:48:03.000+04:00,2025-10-18T14:47:02.000+04:00,2025-10-18T15:21:25.000+04:00,2025-10-18T15:44:41.000+04:00
7601,Virginie BENOIS,FINISHER,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:26:07.000+04:00,2025-10-18T08:30:10.000+04:00,2025-10-18T10:05:19.000+04:00,2025-10-18T11:29:35.000+04:00,2025-10-18T12:56:03.000+04:00,2025-10-18T14:44:32.000+04:00,2025-10-18T15:17:31.000+04:00,2025-10-18T15:46:07.000+04:00
7174,Mickael HOARAU,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:34.000+04:00,2025-10-18T08:37:05.000+04:00,2025-10-18T10:02:12.000+04:00,2025-10-18T11:26:41.000+04:00,2025-10-18T12:50:31.000+04:00,2025-10-18T14:48:46.000+04:00,2025-10-18T15:20:44.000+04:00,2025-10-18T15:46:34.000+04:00
7165,Cédric BARAKE,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:24:37.000+04:00,2025-10-18T08:25:20.000+04:00,2025-10-18T09:54:46.000+04:00,2025-10-18T11:19:46.000+04:00,2025-10-18T12:41:03.000+04:00,2025-10-18T14:41:27.000+04:00,2025-10-18T15:21:16.000+04:00,2025-10-18T15:46:59.000+04:00
7096,Claire VILLARD,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:24.000+04:00,2025-10-18T08:33:04.000+04:00,2025-10-18T10:03:17.000+04:00,2025-10-18T11:31:08.000+04:00,2025-10-18T12:57:12.000+04:00,2025-10-18T14:50:01.000+04:00,2025-10-18T15:23:16.000+04:00,2025-10-18T15:48:44.000+04:00
7639,Mickaël GONTHIER,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:22:55.000+04:00,2025-10-18T08:19:41.000+04:00,2025-10-18T09:50:21.000+04:00,2025-10-18T11:13:21.000+04:00,2025-10-18T12:46:35.000+04:00,2025-10-18T14:46:44.000+04:00,2025-10-18T15:23:30.000+04:00,2025-10-18T15:49:34.000+04:00
7291,Romain RUTKOWSKI,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:21.000+04:00,2025-10-18T08:32:07.000+04:00,2025-10-18T10:04:47.000+04:00,2025-10-18T11:41:56.000+04:00,2025-10-18T13:04:19.000+04:00,2025-10-18T14:51:32.000+04:00,2025-10-18T15:26:54.000+04:00,2025-10-18T15:50:16.000+04:00
7513,Moritz METZGER,FINISHER,ES H,MALE,DE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:35.000+04:00,2025-10-18T08:45:03.000+04:00,2025-10-18T10:13:00.000+04:00,2025-10-18T11:45:47.000+04:00,2025-10-18T13:09:13.000+04:00,2025-10-18T14:59:20.000+04:00,2025-10-18T15:27:10.000+04:00,2025-10-18T15:50:16.000+04:00
7217,Michael BALLANT,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:19:47.000+04:00,2025-10-18T08:12:41.000+04:00,2025-10-18T09:32:44.000+04:00,2025-10-18T11:06:45.000+04:00,2025-10-18T12:40:55.000+04:00,2025-10-18T14:45:07.000+04:00,2025-10-18T15:21:55.000+04:00,2025-10-18T15:50:47.000+04:00
7039,Lambert DE BOISVILLIERS,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:24:22.000+04:00,2025-10-18T08:25:07.000+04:00,2025-10-18T10:00:52.000+04:00,2025-10-18T11:36:20.000+04:00,2025-10-18T12:57:04.000+04:00,2025-10-18T14:53:16.000+04:00,2025-10-18T15:24:38.000+04:00,2025-10-18T15:51:13.000+04:00
7147,Julien ROBERT,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:23.000+04:00,2025-10-18T08:29:23.000+04:00,2025-10-18T10:07:21.000+04:00,2025-10-18T11:31:48.000+04:00,2025-10-18T12:58:29.000+04:00,2025-10-18T14:55:18.000+04:00,2025-10-18T15:26:24.000+04:00,2025-10-18T15:52:08.000+04:00
7553,Maxime LAMAZERE,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:22:44.000+04:00,2025-10-18T08:20:55.000+04:00,2025-10-18T09:49:49.000+04:00,2025-10-18T11:18:29.000+04:00,2025-10-18T12:42:52.000+04:00,2025-10-18T14:38:54.000+04:00,2025-10-18T15:20:07.000+04:00,2025-10-18T15:53:02.000+04:00
7485,Frederic VASSILTCHENKO,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:31:25.000+04:00,2025-10-18T08:37:14.000+04:00,2025-10-18T10:15:19.000+04:00,2025-10-18T11:41:20.000+04:00,2025-10-18T13:13:23.000+04:00,2025-10-18T15:01:30.000+04:00,2025-10-18T15:30:45.000+04:00,2025-10-18T15:53:52.000+04:00
7331,Olivier GONIER,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:24:03.000+04:00,2025-10-18T08:22:49.000+04:00,2025-10-18T09:46:07.000+04:00,2025-10-18T11:16:58.000+04:00,2025-10-18T12:52:10.000+04:00,2025-10-18T14:51:03.000+04:00,2025-10-18T15:27:03.000+04:00,2025-10-18T15:53:54.000+04:00
7023,Rindraniaina RANDRIANANTOANINA,FINISHER,SE F,FEMALE,MG,2025-10-18T06:38:00.000+04:00,2025-10-18T07:23:59.000+04:00,2025-10-18T08:26:52.000+04:00,2025-10-18T09:54:39.000+04:00,2025-10-18T11:22:40.000+04:00,2025-10-18T12:52:36.000+04:00,2025-10-18T14:48:56.000+04:00,2025-10-18T15:26:16.000+04:00,2025-10-18T15:54:56.000+04:00
7060,Nicolas PRETET,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:30:30.000+04:00,2025-10-18T08:37:42.000+04:00,2025-10-18T10:11:40.000+04:00,2025-10-18T11:32:13.000+04:00,2025-10-18T12:58:15.000+04:00,2025-10-18T14:54:01.000+04:00,2025-10-18T15:29:48.000+04:00,2025-10-18T15:56:18.000+04:00
7269,Hyanis BARET,FINISHER,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:18:30.000+04:00,2025-10-18T08:11:22.000+04:00,2025-10-18T09:38:14.000+04:00,2025-10-18T11:17:56.000+04:00,2025-10-18T12:46:17.000+04:00,2025-10-18T14:44:53.000+04:00,2025-10-18T15:20:33.000+04:00,2025-10-18T15:58:12.000+04:00
7623,Baptiste AOUSTET,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:27:02.000+04:00,2025-10-18T08:33:00.000+04:00,2025-10-18T10:02:34.000+04:00,2025-10-18T11:33:43.000+04:00,2025-10-18T13:05:42.000+04:00,2025-10-18T14:58:31.000+04:00,2025-10-18T15:30:26.000+04:00,2025-10-18T15:58:35.000+04:00
7501,Maxime DUJARDIN,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:51.000+04:00,2025-10-18T08:24:31.000+04:00,2025-10-18T09:47:51.000+04:00,2025-10-18T11:13:25.000+04:00,2025-10-18T12:57:56.000+04:00,2025-10-18T14:52:25.000+04:00,2025-10-18T15:29:34.000+04:00,2025-10-18T15:58:57.000+04:00
7130,Lucas BONAMI,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:27:17.000+04:00,2025-10-18T08:34:00.000+04:00,2025-10-18T10:00:57.000+04:00,2025-10-18T11:29:29.000+04:00,2025-10-18T12:58:19.000+04:00,2025-10-18T14:55:01.000+04:00,2025-10-18T15:27:23.000+04:00,2025-10-18T15:59:57.000+04:00
7387,Alwenna LEVEQUE,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:30:59.000+04:00,2025-10-18T08:45:09.000+04:00,2025-10-18T10:14:30.000+04:00,2025-10-18T11:44:21.000+04:00,2025-10-18T13:07:49.000+04:00,2025-10-18T14:59:16.000+04:00,2025-10-18T15:30:47.000+04:00,2025-10-18T15:59:59.000+04:00
7444,Anabel LOPEZ LOZANO,FINISHER,M0 F,FEMALE,ES,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:32.000+04:00,2025-10-18T08:25:00.000+04:00,2025-10-18T09:51:48.000+04:00,2025-10-18T11:33:25.000+04:00,2025-10-18T13:00:44.000+04:00,2025-10-18T15:00:17.000+04:00,2025-10-18T15:35:43.000+04:00,2025-10-18T16:02:59.000+04:00
7651,Quentin KUSMIERECK,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:26:00.000+04:00,2025-10-18T08:24:56.000+04:00,2025-10-18T09:53:04.000+04:00,2025-10-18T11:29:13.000+04:00,2025-10-18T13:05:03.000+04:00,2025-10-18T15:02:34.000+04:00,2025-10-18T15:34:26.000+04:00,2025-10-18T16:06:19.000+04:00
7481,Leslie BOURIEL,FINISHER,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:33.000+04:00,2025-10-18T08:42:56.000+04:00,2025-10-18T10:13:46.000+04:00,2025-10-18T11:48:35.000+04:00,2025-10-18T13:16:04.000+04:00,2025-10-18T15:03:46.000+04:00,2025-10-18T15:33:34.000+04:00,2025-10-18T16:06:25.000+04:00
7011,Raissa MAHAMOUDOU,FINISHER,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:41.000+04:00,2025-10-18T08:34:20.000+04:00,2025-10-18T10:04:15.000+04:00,2025-10-18T11:32:07.000+04:00,2025-10-18T13:00:12.000+04:00,2025-10-18T14:57:49.000+04:00,2025-10-18T15:35:28.000+04:00,2025-10-18T16:07:44.000+04:00
7194,Louis DRONEAU,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:27:56.000+04:00,2025-10-18T08:29:17.000+04:00,2025-10-18T10:03:39.000+04:00,2025-10-18T11:34:50.000+04:00,2025-10-18T13:09:38.000+04:00,2025-10-18T15:00:11.000+04:00,2025-10-18T15:38:12.000+04:00,2025-10-18T16:08:01.000+04:00
7530,Stéven KERDANET,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:31:00.000+04:00,2025-10-18T08:37:01.000+04:00,2025-10-18T10:01:14.000+04:00,2025-10-18T11:26:19.000+04:00,2025-10-18T13:11:05.000+04:00,2025-10-18T15:14:29.000+04:00,2025-10-18T15:44:00.000+04:00,2025-10-18T16:08:26.000+04:00
7034,Fabiola FENELON,FINISHER,M3 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:11.000+04:00,2025-10-18T08:38:04.000+04:00,2025-10-18T10:17:24.000+04:00,2025-10-18T11:49:28.000+04:00,2025-10-18T13:15:20.000+04:00,2025-10-18T15:11:40.000+04:00,2025-10-18T15:42:23.000+04:00,2025-10-18T16:08:52.000+04:00
7523,Salmane MALECK,FINISHER,ES H,MALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:54.000+04:00,2025-10-18T08:27:08.000+04:00,2025-10-18T09:52:44.000+04:00,2025-10-18T11:19:38.000+04:00,2025-10-18T12:59:02.000+04:00,2025-10-18T15:00:26.000+04:00,2025-10-18T15:35:45.000+04:00,2025-10-18T16:09:09.000+04:00
7062,Evan SADZOUTE,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:47.000+04:00,2025-10-18T08:29:02.000+04:00,2025-10-18T10:03:30.000+04:00,2025-10-18T11:35:29.000+04:00,2025-10-18T13:00:36.000+04:00,2025-10-18T15:11:08.000+04:00,2025-10-18T15:44:10.000+04:00,2025-10-18T16:09:20.000+04:00
7286,Enora EZANNO,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:38.000+04:00,2025-10-18T08:35:20.000+04:00,2025-10-18T10:06:28.000+04:00,2025-10-18T11:36:45.000+04:00,2025-10-18T13:05:59.000+04:00,2025-10-18T15:04:00.000+04:00,2025-10-18T15:39:10.000+04:00,2025-10-18T16:11:36.000+04:00
7392,William QUEMADES,FINISHER,M3 H,MALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:49.000+04:00,2025-10-18T08:45:05.000+04:00,2025-10-18T10:08:55.000+04:00,2025-10-18T11:39:17.000+04:00,2025-10-18T13:08:27.000+04:00,2025-10-18T15:04:15.000+04:00,2025-10-18T15:40:39.000+04:00,2025-10-18T16:12:04.000+04:00
7418,Pauline BOUFFIL,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:18.000+04:00,2025-10-18T08:34:04.000+04:00,2025-10-18T10:02:29.000+04:00,2025-10-18T11:34:37.000+04:00,2025-10-18T13:08:10.000+04:00,2025-10-18T15:06:38.000+04:00,2025-10-18T15:42:19.000+04:00,2025-10-18T16:13:16.000+04:00
7065,Pierre LAURET,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:39.000+04:00,2025-10-18T08:31:01.000+04:00,2025-10-18T10:09:08.000+04:00,2025-10-18T11:36:16.000+04:00,2025-10-18T13:14:39.000+04:00,2025-10-18T15:16:47.000+04:00,2025-10-18T15:52:01.000+04:00,2025-10-18T16:17:42.000+04:00
7573,Frederic SAMSORA,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:57.000+04:00,2025-10-18T08:28:35.000+04:00,2025-10-18T09:58:37.000+04:00,2025-10-18T11:35:53.000+04:00,2025-10-18T13:05:44.000+04:00,2025-10-18T15:10:54.000+04:00,2025-10-18T15:46:08.000+04:00,2025-10-18T16:18:48.000+04:00
7368,Elsa KNOSP,FINISHER,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:26:57.000+04:00,2025-10-18T08:36:16.000+04:00,2025-10-18T10:13:03.000+04:00,2025-10-18T11:46:12.000+04:00,2025-10-18T13:21:14.000+04:00,2025-10-18T15:19:19.000+04:00,2025-10-18T15:53:17.000+04:00,2025-10-18T16:19:59.000+04:00
7598,Alice HAMONEAU,FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:36.000+04:00,2025-10-18T08:29:21.000+04:00,2025-10-18T10:01:52.000+04:00,2025-10-18T11:36:56.000+04:00,2025-10-18T13:06:03.000+04:00,2025-10-18T15:10:45.000+04:00,2025-10-18T15:49:24.000+04:00,2025-10-18T16:21:22.000+04:00
7599,Stéphane BÉGAUD,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:37.000+04:00,2025-10-18T08:29:15.000+04:00,2025-10-18T10:01:50.000+04:00,2025-10-18T11:36:48.000+04:00,2025-10-18T13:06:01.000+04:00,2025-10-18T15:10:31.000+04:00,2025-10-18T15:49:17.000+04:00,2025-10-18T16:21:22.000+04:00
7423,Sarah FLAUX,FINISHER,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:36.000+04:00,2025-10-18T08:38:13.000+04:00,2025-10-18T10:11:50.000+04:00,2025-10-18T11:48:32.000+04:00,2025-10-18T13:22:20.000+04:00,2025-10-18T15:15:44.000+04:00,2025-10-18T15:50:25.000+04:00,2025-10-18T16:21:26.000+04:00
7216,Jean Hugues KONDOKI,FINISHER,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:28.000+04:00,2025-10-18T08:34:25.000+04:00,2025-10-18T10:09:27.000+04:00,2025-10-18T11:41:29.000+04:00,2025-10-18T13:14:18.000+04:00,2025-10-18T15:18:21.000+04:00,2025-10-18T15:52:36.000+04:00,2025-10-18T16:21:33.000+04:00
7563,Jean Yves GEDEAS,FINISHER,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:08.000+04:00,2025-10-18T08:32:56.000+04:00,2025-10-18T10:10:53.000+04:00,2025-10-18T11:42:03.000+04:00,2025-10-18T13:18:53.000+04:00,2025-10-18T15:16:44.000+04:00,2025-10-18T15:56:04.000+04:00,2025-10-18T16:23:44.000+04:00
7212,Marine DUVAL,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:14.000+04:00,2025-10-18T08:32:37.000+04:00,2025-10-18T10:02:33.000+04:00,2025-10-18T11:31:31.000+04:00,2025-10-18T12:55:48.000+04:00,2025-10-18T14:54:32.000+04:00,2025-10-18T15:43:24.000+04:00,2025-10-18T16:24:20.000+04:00
7451,Tiphaine DEVILLAIRS,FINISHER,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:26:28.000+04:00,2025-10-18T08:33:42.000+04:00,2025-10-18T09:56:51.000+04:00,2025-10-18T11:31:52.000+04:00,2025-10-18T13:12:01.000+04:00,2025-10-18T15:13:38.000+04:00,2025-10-18T15:56:16.000+04:00,2025-10-18T16:25:34.000+04:00
7474,Maxime GATINEAU,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:18:21.000+04:00,2025-10-18T08:08:56.000+04:00,2025-10-18T09:37:38.000+04:00,2025-10-18T10:53:46.000+04:00,2025-10-18T12:56:53.000+04:00,2025-10-18T15:16:31.000+04:00,2025-10-18T15:57:47.000+04:00,2025-10-18T16:26:23.000+04:00
7186,Michel Jean Patrick FONTAINE,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:41.000+04:00,2025-10-18T08:26:07.000+04:00,2025-10-18T09:54:37.000+04:00,2025-10-18T11:25:51.000+04:00,2025-10-18T13:00:36.000+04:00,2025-10-18T15:18:07.000+04:00,2025-10-18T15:53:41.000+04:00,2025-10-18T16:26:37.000+04:00
7342,Gayelord BENARD,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:18.000+04:00,2025-10-18T08:32:36.000+04:00,2025-10-18T09:57:09.000+04:00,2025-10-18T11:38:24.000+04:00,2025-10-18T13:08:25.000+04:00,2025-10-18T15:26:03.000+04:00,2025-10-18T16:00:07.000+04:00,2025-10-18T16:26:41.000+04:00
7652,Jean Richel AUGUSTINE,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:10.000+04:00,2025-10-18T08:33:25.000+04:00,2025-10-18T10:05:18.000+04:00,2025-10-18T11:40:17.000+04:00,2025-10-18T13:00:57.000+04:00,2025-10-18T15:25:37.000+04:00,2025-10-18T16:00:27.000+04:00,2025-10-18T16:27:39.000+04:00
7490,Laura DURST,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:37.000+04:00,2025-10-18T08:37:12.000+04:00,2025-10-18T10:16:58.000+04:00,2025-10-18T11:51:20.000+04:00,2025-10-18T13:30:00.000+04:00,2025-10-18T15:22:56.000+04:00,2025-10-18T15:54:36.000+04:00,2025-10-18T16:27:48.000+04:00
7416,Karen LEMARCHAND,FINISHER,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:15.000+04:00,2025-10-18T08:36:15.000+04:00,2025-10-18T10:12:15.000+04:00,2025-10-18T11:48:01.000+04:00,2025-10-18T13:20:56.000+04:00,2025-10-18T15:23:27.000+04:00,2025-10-18T15:56:19.000+04:00,2025-10-18T16:28:07.000+04:00
7184,Charles Alfred GIBRALTA,FINISHER,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:25:22.000+04:00,2025-10-18T08:27:27.000+04:00,2025-10-18T09:55:46.000+04:00,2025-10-18T11:26:30.000+04:00,2025-10-18T13:01:59.000+04:00,2025-10-18T15:11:16.000+04:00,2025-10-18T15:54:02.000+04:00,2025-10-18T16:28:37.000+04:00
7076,Samuel CHAN-THU,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:26:54.000+04:00,2025-10-18T08:34:21.000+04:00,2025-10-18T10:10:45.000+04:00,2025-10-18T11:48:16.000+04:00,2025-10-18T13:20:28.000+04:00,2025-10-18T15:21:22.000+04:00,2025-10-18T16:00:12.000+04:00,2025-10-18T16:29:44.000+04:00
7091,Jérémy LAURET,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:21:16.000+04:00,2025-10-18T08:22:01.000+04:00,2025-10-18T09:55:53.000+04:00,2025-10-18T11:24:02.000+04:00,2025-10-18T13:05:55.000+04:00,2025-10-18T15:18:01.000+04:00,2025-10-18T15:58:37.000+04:00,2025-10-18T16:30:04.000+04:00
7313,Louise MARTINIE,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:48.000+04:00,2025-10-18T08:39:50.000+04:00,2025-10-18T10:14:55.000+04:00,2025-10-18T11:49:07.000+04:00,2025-10-18T13:30:43.000+04:00,2025-10-18T15:26:23.000+04:00,2025-10-18T16:00:41.000+04:00,2025-10-18T16:30:09.000+04:00
7209,Armand D’EXPORT,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:24:48.000+04:00,2025-10-18T08:27:51.000+04:00,2025-10-18T10:07:32.000+04:00,2025-10-18T11:41:40.000+04:00,2025-10-18T13:32:25.000+04:00,2025-10-18T15:34:27.000+04:00,2025-10-18T16:06:13.000+04:00,2025-10-18T16:32:35.000+04:00
7496,Gauthier BLONDEL,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:00.000+04:00,2025-10-18T08:43:36.000+04:00,2025-10-18T10:21:55.000+04:00,2025-10-18T11:53:01.000+04:00,2025-10-18T13:30:42.000+04:00,2025-10-18T15:23:41.000+04:00,2025-10-18T16:01:21.000+04:00,2025-10-18T16:32:42.000+04:00
